date,bases,open_access_bases,bytes,open_access_bytes
"07/22/2012",610555395712349,277618773802563,474105402389003,269858719209021
"07/23/2012",611419945357456,277996834550318,474601176861496,270090231340846
"07/24/2012",613165992135413,278074470921255,475996028015885,270139362665656
"07/25/2012",621358873485498,278096060544000,482429492390196,270155087259002
"07/26/2012",626080723035609,279302298434147,485933264491443,270968866575539
"07/27/2012",630342656594891,279416325327375,489159387914650,271051124916387
"07/28/2012",637444540497485,279430850013549,494582020113205,271061338555803
"07/29/2012",639151188945345,279437321449869,495939660519458,271065507518708
"07/30/2012",640740873974356,279490429068120,497195997336311,271103223956282
"07/31/2012",642218268272210,279965110531770,498201862285084,271409925031407
"08/01/2012",646652273923158,280297151259428,501736211148705,271748590215547
"08/02/2012",649724866188496,280344141097413,504182964391913,271826743393572
"08/03/2012",658733200406739,283909696669907,510312595212513,274080517606889
"08/04/2012",666835098127879,289976372948982,515651575981677,277843570509239
"08/05/2012",670087257408187,289976407735140,518148028886068,277843653855849
"08/06/2012",674108327122553,290544337542816,520723894481749,278197198095484
"08/07/2012",679683224110326,292778764235660,524811909134629,279619171843080
"08/08/2012",681070283457866,292874604880467,525890658682412,279681856063734
"08/09/2012",683007074458100,293578868378726,527277810018029,280100733265683
"08/10/2012",683951369173811,294071338715242,527919882713244,280384778713705
"08/11/2012",684351700443873,294077215487664,528229677294871,280391743878560
"08/12/2012",685451759701337,294077291434338,529098669402618,280391906991848
"08/13/2012",691509522632225,296504237144868,532998321452430,282387255672136
"08/14/2012",692807932476773,297406764692635,533679185727777,282836935796085
"08/15/2012",701389381663235,297722804128405,540005502749368,283030252576618
"08/16/2012",704585418020652,297731679905844,542349942091318,283039750493962
"08/17/2012",710870994029076,299585766984093,546868229140179,284179176106140
"08/18/2012",716304558551073,299704390746325,550950544923493,284254951093542
"08/19/2012",719454400340409,299704392826841,553340578264384,284254952551239
"08/20/2012",725778491099223,301120294087133,557953136860415,285225690266393
"08/21/2012",726498956078987,301578848842587,558498730231213,285581477347008
"08/22/2012",728640451161450,302066427275312,560053303806817,285887154121817
"08/23/2012",730570410099330,302417910922632,561494963257580,286117669149302
"08/24/2012",730930827136582,302518617232734,561754193057299,286184125727856
"08/25/2012",730931038119731,302518828215883,561754658435584,286184591106141
"08/26/2012",730934755521489,302522545617641,561757024214403,286186956884960
"08/27/2012",731209153655208,302705620572420,561951297506127,286311103639313
"08/28/2012",737511795700352,309008262617564,565715432284763,290075238417949
"08/29/2012",737618227203772,309021607729369,565802731628509,290087375626126
"08/30/2012",738905012651637,309417439500782,566714496864975,290356457819827
"08/31/2012",740223013653257,310047470088606,567451231652378,290734549574684
"09/01/2012",741997652632753,311813257644198,568634943916948,291913718819608
"09/02/2012",742858694427682,312002358390495,569047826550002,292039795855320
"09/03/2012",745275980773198,312591483309101,570814192138393,292408539655510
"09/04/2012",751601276192284,314215958300404,574402635453937,293542013603178
"09/05/2012",756419616341753,316325357183968,577179849360543,294908466776529
"09/06/2012",760831633883332,317278713771162,579535399879706,295564507316649
"09/07/2012",771263544506162,317607983691677,584622627168465,295761800334428
"09/08/2012",775553900181722,317634108259176,586788262403439,295779471310859
"09/09/2012",780743596917509,317634370293096,589893543558208,295779606370457
"09/10/2012",783588299936336,319321655295211,591948580608102,296956729091325
"09/11/2012",784855102077681,320021408611906,592834809967378,297401255944327
"09/12/2012",786143976201338,320363254868409,593734857029145,297622180127266
"09/13/2012",787105613538872,320927702933743,594382506737736,298110706211799
"09/14/2012",787857024523323,321319165592228,594848308925751,298335762682084
"09/15/2012",788203208372958,321337166891555,595100940886522,298346807747796
"09/16/2012",790054804581300,322049063715157,596463903011049,298832159880911
"09/17/2012",791365520014018,322491809384515,597339749913164,299069081792563
"09/18/2012",792613379222615,323705007640344,598141688178086,299854607112806
"09/19/2012",793099374819824,324020178846653,598475940033733,300074572341248
"09/20/2012",794587405014007,325508209040836,599560271386499,301158903694014
"09/21/2012",795402437570044,326323241596873,600104219397405,301702851704920
"09/23/2012",795451082839065,326371886865894,600137245769748,301735878077263
"09/24/2012",795474750011203,326395554038032,600154670966654,301753303274169
"09/25/2012",796420382359158,327341186385987,600760918121214,302359550428729
"09/26/2012",797791556340160,328712360366989,601688328004355,303286960311870
"09/27/2012",799602046103243,329983635456172,602898619037235,304087212569521
"09/28/2012",801192021581171,330522217913108,604026319166254,304430458858882
"09/29/2012",802229210599491,331559406931428,604740869613347,305145009305975
"09/30/2012",803344720240710,331626689631907,605577341982733,305189517437891
"10/01/2012",803657839484711,331939808875908,605787287907453,305399463362611
"10/02/2012",804158436437838,332440405829035,606134034871855,305746210327013
"10/03/2012",804754161226376,333036130617573,606523525929183,306135701384341
"10/04/2012",804778661742650,333060631133847,606536519388510,306148694843668
"10/05/2012",808831018390182,333701161702219,609440190801726,306486947549958
"10/06/2012",811012618379314,334147641355381,610981223223867,306723095627900
"10/07/2012",816231308533456,334472613390583,614879646410585,306893171204704
"10/08/2012",816737077522346,334978382379473,615153522187793,307167046981912
"10/09/2012",817287857570648,335518593145011,615448541925430,307455702010261
"10/10/2012",818003952041546,336234687615909,615860408415476,307867568500307
